alpha_key,date_first_relation,date_of_birth,flag_last90_active_mob_rob,gender,state,amount_deposit_spot_balance,total_deposits_ixi,Business Line Of Credit,Cdira,Checking,Commercial Loan,Credit Card,Escrow,Standalone Savings,Home Equity,Investments,Loan,Loan - Personal,Loc - Personal,Money Market,Mortgage,Odloc,Other,Savings,age,tenure_years,sow,n_products
user_01206,2015-06-28,1978-06-22,1,Female,FL,16719.97,22499.95,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47.8,10.74,0.7431,4
user_01207,2014-09-12,1968-03-10,1,Female,OH,129996.96,660488.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,58.0,11.53,0.1968,4
user_01208,2021-07-08,1989-12-27,1,Female,OH,96635.51,585938.54,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,36.2,4.71,0.1649,5
user_01209,2016-06-08,1956-01-24,0,,CA,198727.57,1335561.26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,70.2,9.79,0.1488,4
user_01210,2024-11-12,1973-01-21,1,Female,OH,161167.82,333329.59,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,53.2,1.36,0.4835,7
user_01211,2015-12-05,1965-02-15,0,Female,FL,86301.69,584243.91,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,61.1,10.3,0.1477,4
user_01212,2017-04-28,1981-03-10,1,Male,GA,7723.33,22570.41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,45.0,8.9,0.3422,3
user_01213,2020-12-03,1960-11-19,1,,AZ,93579.99,133854.02,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,65.3,5.3,0.6991,4
user_01214,2015-06-05,2000-07-08,1,Male,NY,51688.25,496109.37,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,25.7,10.8,0.1042,6
user_01215,2016-05-10,1998-07-10,1,Male,PA,28753.46,219302.02,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,27.7,9.87,0.1311,6
user_01216,2019-05-14,1978-11-14,1,Female,FL,230749.24,477269.64,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,47.4,6.86,0.4835,4
user_01217,2023-01-09,1967-08-09,1,Male,SD,37526.96,108855.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,58.6,3.2,0.3447,3
user_01218,2025-05-23,1963-10-07,1,Female,RI,23839.02,67175.85,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,62.5,0.83,0.3549,3
user_01219,2012-02-18,1982-03-22,1,Female,MD,173387.66,208650.83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44.0,14.09,0.831,3
user_01220,2021-08-26,1971-09-29,1,Male,CA,27675.6,228262.22,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,54.5,4.57,0.1212,5
user_01221,2021-05-10,1976-07-27,1,Female,ID,22449.55,190796.11,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,49.7,4.87,0.1177,4
user_01222,2015-11-08,1956-02-24,1,Male,DE,11635.7,39964.43,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,70.1,10.37,0.2912,5
user_01223,2022-01-12,1971-07-10,1,Male,WA,16818.03,73696.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54.7,4.19,0.2282,3
user_01224,2020-04-13,1983-05-21,1,Male,TX,18641.59,91574.57,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42.8,5.94,0.2036,3
user_01225,2015-06-02,1955-09-26,1,Male,CA,94814.23,516684.79,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,70.5,10.81,0.1835,6
user_01226,2017-02-04,1998-11-12,1,Male,NE,13247.06,20201.41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27.4,9.13,0.6557,3
user_01227,2016-03-18,1954-12-30,1,Female,GA,4841.65,32072.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,71.2,10.01,0.151,3
user_01228,2025-08-31,1996-07-11,1,Female,AZ,64750.29,113310.57,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,29.7,0.56,0.5714,5
user_01229,2019-03-10,1989-10-25,1,Female,IL,21029.39,162555.76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,36.4,7.04,0.1294,4
user_01230,2018-11-03,1963-02-25,0,Male,CA,44130.1,84372.21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,63.1,7.38,0.523,3
user_01231,2016-07-23,1967-07-16,1,Female,FL,209675.62,332112.8,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,58.7,9.66,0.6313,8
user_01232,2023-07-15,1955-09-16,0,Male,IL,49034.11,214881.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70.5,2.69,0.2282,2
user_01233,2023-06-03,1966-09-23,1,Female,MD,275395.38,1185362.19,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,59.5,2.8,0.2323,6
user_01234,2014-09-03,1972-05-17,1,Female,MN,41466.52,201922.42,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,53.8,11.55,0.2054,4
user_01235,2015-12-19,1986-11-26,1,Female,NV,150657.68,330571.07,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,39.3,10.26,0.4557,6
user_01236,2013-12-19,2003-12-28,1,Male,KY,23330.23,122977.82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22.2,12.26,0.1897,3
user_01237,2021-10-22,1998-01-12,1,Female,MO,51207.77,291046.96,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,28.2,4.42,0.1759,6
user_01238,2011-04-06,1989-05-03,0,Female,MA,14689.03,167280.41,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,36.9,14.96,0.0878,5
user_01239,2021-10-10,2002-03-07,1,Male,WV,16939.08,88027.54,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.0,4.45,0.1924,3
user_01240,2016-04-16,1978-10-26,1,Female,CA,34365.83,95349.5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,47.4,9.93,0.3604,4
user_01241,2023-05-19,1965-05-11,1,Male,NY,9137.82,13940.13,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,60.9,2.84,0.6555,9
user_01242,2012-05-29,1956-01-24,1,Female,FL,54483.31,71785.73,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70.2,13.82,0.759,3
user_01243,2020-11-29,1979-09-28,0,,LA,31291.63,181586.66,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,46.5,5.31,0.1723,5
user_01244,2014-02-03,1960-06-22,1,Female,NJ,59629.98,504071.19,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,65.7,12.13,0.1183,6
user_01245,2020-12-05,1954-12-13,1,Male,RI,9307.62,20463.79,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,71.3,5.3,0.4548,3
user_01246,2014-04-06,1961-03-26,0,Male,WI,104453.42,574185.29,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,65.0,11.96,0.1819,6
user_01247,2019-02-22,1980-12-23,0,Female,MO,345087.8,1345369.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.2,7.08,0.2565,2
user_01248,2024-10-28,1987-12-18,1,Male,GA,267870.11,2132640.66,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,38.3,1.4,0.1256,4
user_01249,2022-12-21,1955-05-01,1,Female,SD,442017.88,3960841.79,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,70.9,3.25,0.1116,5
user_01250,2015-10-27,1992-02-17,0,Male,FL,47350.61,47350.61,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,34.1,10.4,1.0,4
user_01251,2022-12-07,1983-08-25,1,Female,MT,29484.63,301743.35,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,42.6,3.29,0.0977,4
user_01252,2021-09-27,2000-07-10,1,Male,TX,80782.69,442978.09,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,25.7,4.48,0.1824,6
user_01253,2017-11-15,1964-07-16,1,Male,MD,33811.43,99058.84,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,61.7,8.35,0.3413,6
user_01254,2022-01-23,1971-09-26,0,Male,NJ,5574.14,16699.31,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,54.5,4.16,0.3338,4
user_01255,2023-11-12,1999-12-26,0,Male,CA,120279.95,552923.6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26.2,2.36,0.2175,4
user_01256,2016-09-04,1993-02-16,1,Male,CA,33966.69,101736.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,33.1,9.55,0.3339,4
user_01257,2015-09-28,1976-06-14,1,Male,WI,7735.65,16382.87,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,49.8,10.48,0.4722,3
user_01258,2015-02-06,1977-03-16,1,Male,FL,24452.29,62208.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49.0,11.12,0.3931,3
user_01259,2012-01-15,1964-02-14,1,Male,IN,34906.4,68070.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,62.1,14.18,0.5128,2
user_01260,2023-12-05,1990-12-03,0,Female,MT,45643.51,600712.39,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35.3,2.3,0.076,3
user_01261,2019-07-17,1957-12-28,1,Female,KY,46306.23,217022.35,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,68.2,6.68,0.2134,7
user_01262,2022-05-04,1982-01-01,1,Female,CA,232638.6,6321808.86,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44.2,3.89,0.0368,3
user_01263,2012-08-29,1963-02-05,0,,FL,9587.06,57816.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,63.1,13.56,0.1658,3
user_01264,2017-11-26,1992-04-22,1,Male,MO,37490.57,269135.8,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,33.9,8.32,0.1393,4
user_01265,2024-04-22,2002-05-18,1,Male,MI,15672.47,30042.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.8,1.92,0.5217,3
user_01266,2015-09-11,2001-06-22,1,Female,TN,203174.33,764710.43,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,24.8,10.53,0.2657,3
user_01267,2025-02-09,1985-08-04,0,Female,IL,22940.81,108969.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.6,1.11,0.2105,2
user_01268,2021-10-03,1956-07-26,1,Male,WA,29786.84,80179.49,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,69.7,4.47,0.3715,6
user_01269,2015-04-09,2001-10-16,1,Male,ID,158585.98,490024.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.4,10.95,0.3236,3
user_01270,2018-05-24,1985-10-11,1,Male,IN,220609.08,1383691.96,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,40.4,7.83,0.1594,5
user_01271,2014-09-11,1998-10-06,1,Male,WA,263436.07,1678437.49,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,27.5,11.53,0.157,5
user_01272,2017-06-12,1957-08-24,1,Female,TX,6264.68,9634.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68.6,8.78,0.6502,2
user_01273,2013-07-03,1970-06-17,1,Male,IL,80331.31,451760.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.8,12.72,0.1778,1
user_01274,2017-07-28,1966-02-02,1,Male,MD,62227.86,434073.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.1,8.65,0.1434,2
user_01275,2024-11-27,1968-07-24,0,Male,TX,42317.09,118269.94,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,57.7,1.32,0.3578,4
user_01276,2024-09-12,1971-05-17,1,Male,CA,48742.15,125588.81,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,54.9,1.52,0.3881,5
user_01277,2014-06-18,1965-07-16,1,Male,IL,210522.22,1343141.47,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,60.7,11.76,0.1567,6
user_01278,2025-03-04,2003-10-27,1,Male,NH,156486.47,156486.47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.4,1.05,1.0,4
user_01279,2020-04-09,1960-12-14,1,,TX,132020.65,592663.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,65.3,5.95,0.2228,3
user_01280,2025-07-01,1967-03-26,0,Male,NM,57682.83,955755.24,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,59.0,0.73,0.0604,6
user_01281,2021-05-01,1967-04-03,1,Female,MO,686338.83,686338.83,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,59.0,4.89,1.0,7
user_01282,2017-02-05,1984-07-21,1,Female,WA,27824.45,240859.79,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,41.7,9.13,0.1155,6
user_01283,2023-03-23,1964-03-07,1,Male,CA,6472.15,44837.59,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,62.0,3.0,0.1443,2
user_01284,2018-12-21,1985-02-18,0,Female,SC,32732.54,46427.36,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,7.25,0.705,2
user_01285,2011-04-15,2001-10-11,1,Male,CA,48228.39,327778.76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24.4,14.94,0.1471,2
user_01286,2024-09-16,1958-11-01,1,Female,PA,214966.76,2146554.6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,67.4,1.51,0.1001,5
user_01287,2024-10-22,1992-07-01,0,Female,NJ,24373.31,42614.52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,33.7,1.42,0.5719,4
user_01288,2021-10-18,1999-02-17,1,,GA,81136.96,206512.12,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,27.1,4.43,0.3929,6
user_01289,2013-09-26,1973-02-17,0,Male,NJ,7644.37,34982.75,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,53.1,12.49,0.2185,5
user_01290,2019-11-06,1992-07-17,1,Female,TX,164739.26,1614047.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33.7,6.38,0.1021,3
user_01291,2016-06-15,1961-04-27,0,Male,MN,48844.7,141989.21,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,64.9,9.77,0.344,5
user_01292,2025-03-29,1982-01-14,0,Male,AL,32136.59,139257.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44.2,0.98,0.2308,3
user_01293,2015-01-26,2004-01-01,0,Female,CA,580938.79,1529552.33,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,22.2,11.15,0.3798,5
user_01294,2024-10-02,1956-08-21,1,Male,NY,162479.36,742629.37,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,69.6,1.47,0.2188,5
user_01295,2015-05-30,1978-06-30,0,Female,OH,12920.98,133779.75,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,47.7,10.81,0.0966,5
user_01296,2023-08-03,1991-01-29,0,Female,MD,39464.14,192502.63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,35.1,2.64,0.205,5
user_01297,2013-04-13,1970-05-12,1,Female,GA,1200202.94,4041125.75,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,55.9,12.94,0.297,5
user_01298,2021-06-09,1977-09-11,1,Female,OR,483592.51,2111253.82,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48.5,4.79,0.2291,4
user_01299,2023-01-25,2002-09-30,0,Female,IL,136212.78,321731.65,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,23.5,3.16,0.4234,6
user_01300,2020-11-06,1966-03-30,1,Female,CA,4904.75,9921.37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,60.0,5.37,0.4944,4
user_01301,2025-09-20,1984-02-28,1,Female,MD,222570.26,2612276.23,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,42.1,0.5,0.0852,3
user_01302,2023-05-04,1969-03-27,1,Female,NJ,20998.28,348838.12,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,57.0,2.89,0.0602,8
user_01303,2017-01-18,1959-06-12,1,Female,WV,220276.6,235491.52,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,66.8,9.17,0.9354,6
user_01304,2021-05-15,1973-09-11,1,Female,NY,18905.64,134985.03,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,52.5,4.85,0.1401,4
user_01305,2020-08-07,1970-08-24,1,Female,FL,80903.57,720831.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55.6,5.62,0.1122,2
user_01306,2014-01-09,1991-06-30,1,Male,TX,20870.22,35480.22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,34.7,12.2,0.5882,4
user_01307,2023-12-09,1992-05-05,0,Female,IL,29099.65,89418.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,33.9,2.29,0.3254,5
user_01308,2019-12-28,1983-06-23,1,Male,WA,94945.06,268180.82,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,42.7,6.23,0.354,6
user_01309,2023-01-12,1961-08-02,0,Male,IL,9244.09,189566.86,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,64.6,3.19,0.0488,5
user_01310,2018-09-23,1978-01-06,1,Male,VT,775543.54,13036707.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48.2,7.5,0.0595,3
user_01311,2020-12-02,1986-10-28,0,Female,TX,13118.15,28136.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,39.4,5.3,0.4662,4
user_01312,2025-01-23,1965-03-30,0,Female,TX,12266.63,17106.93,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,61.0,1.16,0.7171,6
user_01313,2024-09-17,1961-07-23,1,Male,AR,95280.29,792509.57,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,64.7,1.51,0.1202,8
user_01314,2013-05-15,1959-02-06,0,Male,TX,212086.0,1468724.87,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,67.1,12.85,0.1444,6
user_01315,2024-11-27,1989-04-12,1,Male,OR,30515.02,369967.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,36.9,1.32,0.0825,3
user_01316,2014-05-19,1968-09-28,1,Male,IN,12439.78,23894.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57.5,11.84,0.5206,2
user_01317,2012-06-11,1974-09-16,1,Male,MO,14876.87,118942.55,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,51.5,13.78,0.1251,5
user_01318,2018-12-23,1981-10-11,1,Female,NC,13074.18,32629.98,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,44.4,7.25,0.4007,4
user_01319,2021-03-16,1984-05-18,1,Male,WA,65136.04,480587.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,41.8,5.02,0.1355,3
user_01320,2014-06-22,1998-07-01,1,Male,SC,41375.1,180004.83,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,27.7,11.75,0.2299,4
user_01321,2011-06-27,1990-06-26,1,Male,MA,75013.01,1537873.69,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35.7,14.74,0.0488,5
user_01322,2023-12-26,1976-09-28,0,Female,NC,69721.3,446938.39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.5,2.24,0.156,2
user_01323,2011-09-29,1959-11-24,1,Female,FL,121005.65,421846.62,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.3,14.48,0.2868,2
user_01324,2012-01-17,1960-11-28,1,Male,MA,27514.95,137699.86,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65.3,14.18,0.1998,3
user_01325,2023-08-31,1994-11-05,1,Male,SD,18556.44,76738.38,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,31.4,2.56,0.2418,4
user_01326,2024-12-08,1970-04-05,0,Female,NY,54283.23,96608.46,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,56.0,1.29,0.5619,4
user_01327,2015-05-13,1999-12-27,1,Male,SC,42126.39,880586.53,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,26.2,10.86,0.0478,5
user_01328,2024-08-09,1970-06-23,1,Female,NE,60959.21,981596.85,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55.7,1.62,0.0621,4
user_01329,2017-01-06,1987-02-17,1,Female,LA,19155.83,74557.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.1,9.21,0.2569,2
user_01330,2024-10-16,1981-09-25,1,Female,PA,97253.72,762976.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,1.43,0.1275,1
user_01331,2015-09-18,1968-05-05,0,Female,CA,10942.07,253093.26,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,57.9,10.51,0.0432,3
user_01332,2022-05-16,1982-12-25,1,Male,WI,26528.0,319807.08,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.2,3.85,0.083,3
user_01333,2024-05-03,1963-11-08,1,Male,WA,174428.01,611306.8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,62.4,1.89,0.2853,4
user_01334,2024-10-07,1977-07-19,0,Male,TX,11577.74,48362.21,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,48.7,1.46,0.2394,5
user_01335,2022-12-31,1954-04-15,1,Male,TX,158690.24,179994.55,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,71.9,3.23,0.8816,6
user_01336,2017-11-21,1972-04-24,1,Male,NE,8295.75,69100.41,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,53.9,8.33,0.1201,4
user_01337,2024-08-14,1989-05-29,1,Male,MO,6715.32,81342.42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36.8,1.6,0.0826,3
user_01338,2014-02-04,1965-06-17,1,Female,TX,7493.44,91267.31,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,60.8,12.13,0.0821,5
user_01339,2016-12-20,1983-10-30,1,Male,ID,51770.99,406531.78,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,42.4,9.25,0.1273,6
user_01340,2021-06-02,1977-07-08,0,Female,TX,108004.99,641657.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.7,4.8,0.1683,2
user_01341,2011-06-04,1997-05-21,0,Male,FL,212252.25,428172.27,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,28.8,14.8,0.4957,4
user_01342,2016-03-07,1998-04-05,0,Male,TX,192887.55,1116411.76,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,28.0,10.04,0.1728,6
user_01343,2015-12-26,1975-06-26,1,,NJ,126709.97,342602.61,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50.7,10.24,0.3698,5
user_01344,2023-03-18,1994-11-22,1,Female,TX,16585.39,113144.51,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,31.3,3.01,0.1466,4
user_01345,2015-06-04,1954-05-07,1,,MO,16412.75,39923.51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.9,10.8,0.4111,2
user_01346,2017-08-15,1961-06-10,0,Female,NY,115817.22,786085.92,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,64.8,8.6,0.1473,4
user_01347,2011-06-14,1969-03-07,0,Male,VA,247703.54,3199440.88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,57.0,14.77,0.0774,3
user_01348,2018-10-19,1967-06-29,1,Male,MA,13056.6,79123.88,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,58.7,7.43,0.165,5
user_01349,2015-11-24,1974-06-19,1,Female,FL,212610.47,1239209.17,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,51.8,10.33,0.1716,5
user_01350,2020-10-13,2001-03-18,1,,CA,4491.82,41790.92,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,25.0,5.44,0.1075,5
user_01351,2025-02-24,1984-08-10,0,Male,NY,71849.42,1327218.03,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,41.6,1.07,0.0541,4
user_01352,2023-11-17,1979-06-09,0,Male,NY,39729.49,163410.67,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,46.8,2.35,0.2431,4
user_01353,2013-02-26,1958-06-17,1,Male,NY,35220.73,239475.81,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,67.8,13.07,0.1471,3
user_01354,2015-01-10,1993-04-02,1,Male,AR,46720.72,701467.04,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,33.0,11.2,0.0666,7
user_01355,2020-06-10,1979-05-19,1,Male,AZ,16154.3,123670.08,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,46.8,5.78,0.1306,4
user_01356,2015-08-11,1987-01-09,1,Female,UT,76857.74,76857.74,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,39.2,10.61,1.0,4
user_01357,2025-09-01,1997-07-05,0,Female,OH,48398.3,122360.28,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,28.7,0.56,0.3955,4
user_01358,2025-03-12,1999-01-28,1,Male,CA,138246.22,1129883.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.1,1.03,0.1224,2
user_01359,2018-05-17,1985-12-16,1,Male,CA,303423.94,987318.66,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,40.3,7.85,0.3073,5
user_01360,2016-08-31,2000-02-08,1,Female,DE,52402.94,743409.12,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,26.1,9.56,0.0705,5
user_01361,2012-02-21,2000-11-13,1,Male,TN,16847.47,333799.22,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25.4,14.08,0.0505,3
user_01362,2014-09-18,1986-09-07,1,Female,OR,11486.63,32104.22,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,39.5,11.51,0.3578,7
user_01363,2021-12-31,1994-02-16,1,Male,NC,345352.17,677603.65,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,32.1,4.22,0.5097,6
user_01364,2013-11-28,1976-06-26,0,Female,NC,296222.27,994424.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,49.7,12.31,0.2979,3
user_01365,2018-08-08,2003-05-06,1,,TX,130517.64,418373.52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.9,7.62,0.312,2
