alpha_key,control_flag,BT_Transaction_Amount,BT_flag,nsegments,BT_Transaction_Date
user_01775,0,0.0,0,"['1000030', '1000003', '1000024', '1000013', '1000019']",2025-05-07
user_01776,0,0.0,0,"['1000038', '1000001', '1000002', '1000013']",2025-10-01
user_01777,0,0.0,0,"['1000028', '1000001', '1000026', '1000008']",2025-01-22
user_01778,1,0.0,0,"['1000036', '1000007', '1000039', '1000013']",2025-05-07
user_01779,0,0.0,0,"['1000039', '1000017', '1000006']",2025-08-08
user_01780,1,0.0,0,"['1000028', '1000009', '1000006']",2025-01-22
user_01781,0,0.0,0,"['1000009', '1000032', '1000023', '1000003', '1000030']",2025-07-19
user_01782,1,0.0,0,"['1000008', '1000001', '1000002', '1000020', '1000006']",2025-05-26
user_01783,1,1508.66,1,"['1000001', '1000007', '1000032']",2025-12-02
user_01784,1,0.0,0,"['1000017', '1000009', '1000023']",2025-07-01
user_01785,0,0.0,0,"['1000001', '1000032']",2025-07-08
user_01786,1,0.0,0,"['1000003', '1000000']",2025-11-07
user_01787,0,0.0,0,"['1000007', '1000001']",2025-09-24
user_01788,0,0.0,0,"['1000003', '1000024', '1000008']",2025-07-20
user_01789,1,0.0,0,"['1000000', '1000018', '1000022', '1000034']",2025-08-31
user_01790,0,0.0,0,"['1000003', '1000031', '1000022', '1000013', '1000005']",2025-05-28
user_01791,1,0.0,0,"['1000009', '1000003', '1000023', '1000022']",2025-09-13
user_01792,1,0.0,0,"['1000003', '1000005', '1000034', '1000009']",2025-04-23
user_01793,0,0.0,0,"['1000013', '1000037', '1000004', '1000017', '1000026', '1000006']",2025-04-25
user_01794,0,0.0,0,"['1000006', '1000033', '1000001', '1000003', '1000008', '1000027']",2025-10-30
user_01795,1,0.0,0,"['1000009', '1000005', '1000008']",2025-06-01
user_01796,0,0.0,0,"['1000008', '1000023']",2025-07-13
user_01797,1,0.0,0,"['1000032', '1000006', '1000022']",2025-02-13
user_01798,0,0.0,0,"['1000022', '1000026', '1000014', '1000000', '1000019']",2025-05-06
user_01799,0,4234.61,1,"['1000016', '1000005']",2025-08-26
user_01800,0,0.0,0,"['1000001', '1000003', '1000004']",2025-07-13
user_01801,0,0.0,0,"['1000003', '1000004', '1000001', '1000005']",2025-04-21
user_01802,1,0.0,0,"['1000039', '1000010', '1000006', '1000023']",2025-01-11
user_01803,0,0.0,0,"['1000009', '1000000', '1000012', '1000006']",2025-07-20
user_01804,0,0.0,0,"['1000014', '1000003', '1000009', '1000005', '1000024']",2025-05-08
user_01805,0,0.0,0,"['1000004', '1000008', '1000001', '1000021']",2025-12-03
user_01806,1,0.0,0,"['1000012', '1000028', '1000039', '1000004', '1000024']",2025-01-16
user_01807,0,0.0,0,"['1000008', '1000007']",2025-09-07
user_01808,0,0.0,0,"['1000023', '1000037', '1000025', '1000006', '1000010']",2025-05-20
user_01809,1,0.0,0,"['1000004', '1000017', '1000008', '1000000']",2025-04-08
user_01810,1,0.0,0,"['1000035', '1000001', '1000006']",2025-09-18
user_01811,0,0.0,0,"['1000003', '1000009', '1000024', '1000004', '1000005', '1000006']",2025-07-07
user_01812,0,0.0,0,"['1000018', '1000004', '1000021', '1000008', '1000003', '1000014']",2025-01-28
user_01813,1,0.0,0,"['1000007', '1000010', '1000028', '1000000', '1000009']",2025-08-08
user_01814,0,0.0,0,"['1000005', '1000008', '1000013', '1000015', '1000020', '1000001']",2025-03-07
user_01815,0,7145.17,1,"['1000009', '1000025', '1000019']",2025-11-07
user_01816,0,0.0,0,"['1000015', '1000009', '1000001']",2025-03-30
user_01817,0,733.29,1,"['1000017', '1000012', '1000000']",2025-10-17
user_01818,0,1715.13,1,"['1000004', '1000001', '1000014', '1000000', '1000030']",2025-05-01
user_01819,0,0.0,0,"['1000036', '1000038', '1000004', '1000009', '1000033']",2025-04-26
user_01820,0,0.0,0,"['1000021', '1000005', '1000030', '1000014', '1000023', '1000038']",2025-01-01
user_01821,0,0.0,0,"['1000039', '1000010', '1000003', '1000017', '1000018']",2025-12-02
user_01822,0,0.0,0,"['1000014', '1000008', '1000012', '1000036']",2025-07-21
user_01823,0,5613.87,1,"['1000030', '1000007']",2025-02-23
user_01824,0,0.0,0,"['1000014', '1000013', '1000010']",2025-01-13
user_01825,1,0.0,0,"['1000001', '1000022', '1000023', '1000009']",2025-04-11
user_01826,0,1299.11,1,"['1000034', '1000039', '1000028', '1000035', '1000009']",2025-06-29
user_01827,0,0.0,0,"['1000034', '1000036', '1000017']",2025-01-13
user_01828,0,0.0,0,"['1000003', '1000009', '1000024', '1000010', '1000027', '1000028']",2025-05-12
user_01829,0,0.0,0,"['1000004', '1000002', '1000022', '1000006']",2025-04-24
user_01830,0,0.0,0,"['1000035', '1000032', '1000009']",2025-11-15
user_01831,0,0.0,0,"['1000014', '1000030', '1000032', '1000013', '1000038']",2025-06-01
user_01832,0,0.0,0,"['1000011', '1000000', '1000013', '1000026']",2025-02-08
user_01833,1,0.0,0,"['1000039', '1000002', '1000008', '1000015']",2025-03-30
user_01834,1,0.0,0,"['1000032', '1000022', '1000004']",2025-10-29
user_01835,1,0.0,0,"['1000031', '1000019', '1000033']",2025-01-05
user_01836,1,564.62,1,"['1000030', '1000002']",2025-02-18
user_01837,0,0.0,0,"['1000037', '1000009', '1000038', '1000003']",2025-01-04
user_01838,0,0.0,0,"['1000027', '1000006', '1000000', '1000039', '1000002']",2025-01-18
user_01839,0,0.0,0,"['1000031', '1000008', '1000014', '1000039', '1000009', '1000001']",2025-12-04
user_01840,1,0.0,0,"['1000021', '1000022', '1000003', '1000012', '1000007']",2025-12-28
user_01841,0,0.0,0,"['1000000', '1000006']",2025-09-26
user_01842,1,0.0,0,"['1000034', '1000006', '1000004', '1000036', '1000007', '1000032']",2025-02-03
user_01843,0,0.0,0,"['1000009', '1000007']",2025-09-12
user_01844,1,0.0,0,"['1000002', '1000003']",2025-10-10
user_01845,0,5138.38,1,"['1000004', '1000009', '1000007', '1000028']",2025-10-14
user_01846,1,0.0,0,"['1000005', '1000008', '1000002', '1000026', '1000022', '1000009']",2025-09-30
user_01847,0,0.0,0,"['1000014', '1000009', '1000033', '1000007', '1000023', '1000004']",2025-09-11
user_01848,0,4566.21,1,"['1000008', '1000011', '1000002', '1000015', '1000014']",2025-06-11
user_01849,0,0.0,0,"['1000003', '1000039', '1000001']",2025-01-23
user_01850,1,0.0,0,"['1000033', '1000009', '1000004']",2025-10-28
user_01851,0,0.0,0,"['1000002', '1000021']",2025-12-04
user_01852,0,0.0,0,"['1000025', '1000020', '1000008', '1000003']",2025-07-02
user_01853,0,0.0,0,"['1000027', '1000032', '1000007', '1000030']",2025-06-06
user_01854,0,10713.91,1,"['1000018', '1000011']",2025-12-01
user_01855,0,0.0,0,"['1000016', '1000002', '1000023', '1000038']",2025-06-15
user_01856,1,0.0,0,"['1000010', '1000001', '1000009', '1000021']",2025-05-16
user_01857,1,0.0,0,"['1000003', '1000000', '1000023', '1000002']",2025-11-20
user_01858,1,0.0,0,"['1000008', '1000024', '1000002']",2025-12-05
user_01859,1,0.0,0,"['1000008', '1000002', '1000006']",2025-03-16
user_01860,0,652.23,1,"['1000034', '1000021', '1000000', '1000002']",2025-04-11
user_01861,0,0.0,0,"['1000005', '1000033', '1000024', '1000017']",2025-04-25
user_01862,0,2539.59,1,"['1000003', '1000035', '1000028']",2025-02-28
user_01863,0,0.0,0,"['1000004', '1000008']",2025-11-09
user_01864,0,0.0,0,"['1000008', '1000015', '1000007', '1000004', '1000020', '1000010']",2025-12-22
user_01865,0,0.0,0,"['1000009', '1000001', '1000028', '1000015', '1000035']",2025-07-09
user_01866,0,0.0,0,"['1000022', '1000026', '1000009']",2025-09-17
user_01867,1,1784.49,1,"['1000003', '1000034', '1000019', '1000016']",2025-06-03
user_01868,0,0.0,0,"['1000009', '1000002', '1000007', '1000015']",2025-12-30
user_01869,0,0.0,0,"['1000035', '1000029']",2025-12-15
user_01870,1,0.0,0,"['1000010', '1000008', '1000000']",2025-10-01
user_01871,0,0.0,0,"['1000007', '1000038', '1000024', '1000011', '1000031', '1000000']",2025-11-21
user_01872,0,0.0,0,"['1000037', '1000021', '1000000', '1000022']",2025-02-19
user_01873,0,0.0,0,"['1000001', '1000018', '1000006']",2025-11-20
user_01874,0,0.0,0,"['1000004', '1000017', '1000008', '1000001', '1000029']",2025-06-05
user_01875,0,0.0,0,"['1000005', '1000017', '1000016', '1000001']",2025-03-19
user_01876,1,3097.48,1,"['1000039', '1000008', '1000004', '1000017']",2025-12-06
user_01877,1,0.0,0,"['1000000', '1000006', '1000012']",2025-11-05
user_01878,0,0.0,0,"['1000021', '1000006']",2025-02-19
user_01879,0,975.33,1,"['1000008', '1000004', '1000005']",2025-08-28
user_01880,0,2543.69,1,"['1000021', '1000006', '1000005', '1000016', '1000013', '1000008']",2025-11-18
user_01881,0,0.0,0,"['1000017', '1000018', '1000000', '1000006']",2025-09-10
user_01882,0,0.0,0,"['1000004', '1000029', '1000005', '1000006', '1000012']",2025-06-25
user_01883,0,0.0,0,"['1000012', '1000028']",2025-01-18
user_01884,1,0.0,0,"['1000007', '1000005', '1000016', '1000023', '1000039']",2025-07-01
user_01885,1,0.0,0,"['1000017', '1000009', '1000002', '1000039']",2025-07-22
user_01886,1,0.0,0,"['1000021', '1000003', '1000009', '1000013']",2025-11-04
user_01887,1,0.0,0,"['1000004', '1000023', '1000019']",2025-03-21
user_01888,0,0.0,0,"['1000004', '1000039', '1000036', '1000005']",2025-03-17
user_01889,0,0.0,0,"['1000008', '1000033']",2025-12-05
user_01890,1,0.0,0,"['1000008', '1000037']",2025-11-02
user_01891,0,0.0,0,"['1000004', '1000023', '1000015', '1000006', '1000000']",2025-07-24
user_01892,0,1813.79,1,"['1000004', '1000005']",2025-06-12
user_01893,1,0.0,0,"['1000002', '1000000']",2025-08-14
user_01894,1,0.0,0,"['1000007', '1000004', '1000002', '1000003', '1000029', '1000001']",2025-02-25
user_01895,1,0.0,0,"['1000023', '1000001', '1000000']",2025-03-30
user_01896,0,0.0,0,"['1000008', '1000007', '1000012', '1000022']",2025-07-17
user_01897,1,2184.94,1,"['1000006', '1000003', '1000029', '1000027', '1000016']",2025-06-03
user_01898,1,0.0,0,"['1000005', '1000006', '1000007', '1000015']",2025-03-07
user_01899,1,0.0,0,"['1000038', '1000006']",2025-07-13
user_01900,0,0.0,0,"['1000036', '1000004', '1000002', '1000011']",2025-08-27
user_01901,1,0.0,0,"['1000038', '1000009', '1000027', '1000030']",2025-10-24
user_01902,0,0.0,0,"['1000028', '1000021', '1000016']",2025-08-18
user_01903,1,0.0,0,"['1000011', '1000037', '1000013', '1000006', '1000032']",2025-08-12
user_01904,0,0.0,0,"['1000019', '1000013', '1000020', '1000006', '1000008', '1000003']",2025-07-23
user_01905,0,0.0,0,"['1000031', '1000019']",2025-02-11
user_01906,0,0.0,0,"['1000029', '1000006']",2025-05-21
user_01907,1,0.0,0,"['1000039', '1000007', '1000037', '1000019']",2025-06-14
user_01908,0,0.0,0,"['1000036', '1000017', '1000004', '1000007']",2025-07-11
user_01909,0,0.0,0,"['1000031', '1000009', '1000022', '1000003', '1000007']",2025-04-18
user_01910,1,0.0,0,"['1000030', '1000036']",2025-09-29
user_01911,1,0.0,0,"['1000006', '1000003']",2025-07-16
user_01912,0,0.0,0,"['1000000', '1000002', '1000030', '1000009']",2025-04-22
user_01913,0,0.0,0,"['1000005', '1000026', '1000027', '1000007', '1000034', '1000009']",2025-06-21
user_01914,1,0.0,0,"['1000005', '1000033']",2025-09-17
user_01915,1,0.0,0,"['1000003', '1000039', '1000016', '1000034', '1000008']",2025-01-09
user_01916,0,0.0,0,"['1000032', '1000030', '1000005']",2025-05-05
user_01917,0,0.0,0,"['1000017', '1000007']",2025-03-17
user_01918,0,0.0,0,"['1000006', '1000011', '1000022', '1000004']",2025-04-28
user_01919,0,0.0,0,"['1000028', '1000038', '1000007']",2025-08-29
user_01920,0,0.0,0,"['1000030', '1000031', '1000005', '1000022']",2025-03-19
user_01921,1,0.0,0,"['1000036', '1000024', '1000000']",2025-07-18
user_01922,0,0.0,0,"['1000016', '1000026', '1000017', '1000000']",2025-05-18
user_01923,0,0.0,0,"['1000002', '1000028', '1000009']",2025-01-20
user_01924,1,0.0,0,"['1000037', '1000008', '1000029', '1000000', '1000030']",2025-11-20
user_01925,1,0.0,0,"['1000031', '1000007', '1000006', '1000034', '1000026', '1000015']",2025-08-07
user_01926,0,0.0,0,"['1000008', '1000034', '1000024']",2025-04-19
user_01927,0,0.0,0,"['1000008', '1000009', '1000001']",2025-07-03
user_01928,1,0.0,0,"['1000028', '1000030', '1000007', '1000006', '1000005', '1000003']",2025-12-27
user_01929,0,0.0,0,"['1000036', '1000025']",2025-02-24
user_01930,0,0.0,0,"['1000008', '1000002', '1000022', '1000004', '1000007']",2025-11-07
user_01931,0,0.0,0,"['1000037', '1000014', '1000028', '1000002']",2025-01-01
user_01932,0,0.0,0,"['1000006', '1000033', '1000028', '1000023', '1000015']",2025-11-12
user_01933,0,0.0,0,"['1000005', '1000015', '1000001']",2025-05-03
user_01934,0,0.0,0,"['1000004', '1000011', '1000000']",2025-04-19
user_01935,1,0.0,0,"['1000004', '1000003', '1000006']",2025-10-12
user_01936,0,0.0,0,"['1000031', '1000036']",2025-03-01
user_01937,0,0.0,0,"['1000003', '1000004', '1000030']",2025-02-18
user_01938,1,1101.56,1,"['1000003', '1000024', '1000001', '1000018', '1000005', '1000014']",2025-06-20
user_01939,1,0.0,0,"['1000003', '1000008', '1000010']",2025-12-11
user_01940,1,0.0,0,"['1000039', '1000009']",2025-05-01
user_01941,0,0.0,0,"['1000003', '1000013', '1000004']",2025-07-17
user_01942,0,0.0,0,"['1000032', '1000030', '1000002']",2025-05-26
user_01943,1,0.0,0,"['1000015', '1000021', '1000005', '1000017']",2025-10-04
user_01944,0,0.0,0,"['1000009', '1000014']",2025-11-25
user_01945,0,0.0,0,"['1000014', '1000022', '1000009', '1000023', '1000019']",2025-12-23
user_01946,1,0.0,0,"['1000005', '1000012', '1000009', '1000006', '1000001']",2025-04-09
user_01947,0,0.0,0,"['1000010', '1000000', '1000007']",2025-04-06
user_01948,1,0.0,0,"['1000007', '1000018', '1000039', '1000031', '1000038']",2025-12-04
user_01949,0,0.0,0,"['1000037', '1000001', '1000005']",2025-08-01
user_01950,0,0.0,0,"['1000005', '1000001', '1000030']",2025-04-30
user_01951,1,0.0,0,"['1000033', '1000016', '1000022', '1000008', '1000002', '1000037']",2025-05-05
user_01952,0,2430.9,1,"['1000021', '1000007', '1000002', '1000027', '1000028']",2025-03-06
user_01953,0,0.0,0,"['1000012', '1000039', '1000007']",2025-01-31
user_01954,0,0.0,0,"['1000036', '1000017', '1000024', '1000035']",2025-05-07
user_01955,0,0.0,0,"['1000029', '1000005', '1000032']",2025-10-17
user_01956,0,0.0,0,"['1000012', '1000000', '1000020', '1000009']",2025-08-29
user_01957,1,0.0,0,"['1000012', '1000008', '1000001', '1000003']",2025-01-05
user_01958,0,0.0,0,"['1000025', '1000004']",2025-01-17
user_01959,0,0.0,0,"['1000017', '1000012', '1000004', '1000005', '1000007', '1000032']",2025-11-14
user_01960,0,0.0,0,"['1000036', '1000007', '1000000', '1000016']",2025-10-17
user_01961,0,2049.82,1,"['1000008', '1000009']",2025-10-18
user_01962,0,0.0,0,"['1000008', '1000019', '1000006', '1000033', '1000005']",2025-11-11
user_01963,1,0.0,0,"['1000035', '1000007', '1000001', '1000003']",2025-08-22
user_01964,0,3252.27,1,"['1000022', '1000013', '1000012']",2025-05-04
user_01965,1,0.0,0,"['1000001', '1000003', '1000007', '1000008']",2025-08-04
user_01966,0,0.0,0,"['1000007', '1000010', '1000024', '1000018', '1000016']",2025-08-23
user_01967,0,6847.19,1,"['1000013', '1000004', '1000016', '1000003', '1000022', '1000009']",2025-11-05
user_01968,0,0.0,0,"['1000014', '1000031', '1000007']",2025-07-14
user_01969,0,0.0,0,"['1000001', '1000033', '1000007', '1000008']",2025-01-21
user_01970,1,0.0,0,"['1000005', '1000008', '1000011', '1000030', '1000023']",2025-08-16
user_01971,0,0.0,0,"['1000010', '1000025', '1000030', '1000001', '1000015', '1000000']",2025-09-26
user_01972,0,0.0,0,"['1000006', '1000025']",2025-12-12
user_01973,0,0.0,0,"['1000027', '1000033', '1000009', '1000001']",2025-03-07
user_01974,1,0.0,0,"['1000002', '1000004', '1000007', '1000011', '1000018']",2025-11-10
user_01975,1,500.0,1,"['1000003', '1000004']",2025-01-08
user_01976,0,0.0,0,"['1000025', '1000006', '1000003']",2025-09-24
user_01977,0,872.31,1,"['1000008', '1000004', '1000007', '1000029']",2025-04-24
user_01978,0,0.0,0,"['1000006', '1000003', '1000004', '1000000']",2025-02-12
user_01979,1,0.0,0,"['1000034', '1000021', '1000009', '1000013']",2025-04-30
user_01980,0,0.0,0,"['1000005', '1000008']",2025-07-21
user_01981,0,0.0,0,"['1000006', '1000029', '1000024', '1000005', '1000025']",2025-03-12
user_01982,0,0.0,0,"['1000001', '1000004', '1000002']",2025-07-20
user_01983,1,0.0,0,"['1000004', '1000034', '1000006', '1000007', '1000001']",2025-09-17
user_01984,0,0.0,0,"['1000001', '1000004', '1000002']",2025-11-16
user_01985,0,0.0,0,"['1000006', '1000003']",2025-07-24
user_01986,1,0.0,0,"['1000003', '1000018', '1000036', '1000000', '1000022', '1000019']",2025-08-08
user_01987,0,5205.58,1,"['1000015', '1000021', '1000010', '1000035', '1000003']",2025-12-02
user_01988,0,1192.4,1,"['1000009', '1000019', '1000034']",2025-01-13
user_01989,1,1703.44,1,"['1000009', '1000038', '1000019']",2025-10-06
user_01990,1,0.0,0,"['1000021', '1000029', '1000024', '1000011']",2025-12-23
user_01991,0,0.0,0,"['1000026', '1000000', '1000035', '1000029', '1000018', '1000001']",2025-10-29
user_01992,1,0.0,0,"['1000005', '1000021', '1000032']",2025-12-03
user_01993,1,0.0,0,"['1000020', '1000007', '1000038', '1000031', '1000021', '1000019']",2025-11-26
user_01994,0,0.0,0,"['1000008', '1000003', '1000017']",2025-08-03
user_01995,0,0.0,0,"['1000021', '1000006', '1000035', '1000031']",2025-10-22
user_01996,1,0.0,0,"['1000014', '1000001', '1000000']",2025-05-13
user_01997,1,0.0,0,"['1000018', '1000028']",2025-02-13
user_01998,0,0.0,0,"['1000010', '1000000', '1000002', '1000004', '1000017', '1000009']",2025-01-31
user_01999,0,0.0,0,"['1000002', '1000010', '1000032']",2025-03-09
user_02000,0,0.0,0,"['1000008', '1000002', '1000014', '1000035', '1000003', '1000017']",2025-09-22
user_02001,0,0.0,0,"['1000006', '1000033']",2025-05-27
user_02002,0,0.0,0,"['1000022', '1000002', '1000032']",2025-10-24
user_02003,0,0.0,0,"['1000018', '1000009', '1000005', '1000033', '1000000', '1000008']",2025-05-02
user_02004,1,0.0,0,"['1000036', '1000007', '1000000', '1000002']",2025-10-16
user_02005,0,0.0,0,"['1000021', '1000022', '1000002']",2025-11-20
user_02006,0,0.0,0,"['1000004', '1000013', '1000021', '1000003']",2025-04-30
user_02007,1,3220.1,1,"['1000009', '1000013', '1000000']",2025-07-11
user_02008,1,1771.01,1,"['1000004', '1000035', '1000032', '1000006', '1000018']",2025-07-15
user_02009,0,0.0,0,"['1000038', '1000037']",2025-11-16
user_02010,1,0.0,0,"['1000017', '1000009', '1000002', '1000011']",2025-05-17
user_02011,1,0.0,0,"['1000007', '1000018']",2025-05-22
user_02012,1,500.0,1,"['1000001', '1000030', '1000038', '1000004']",2025-10-11
user_02013,0,0.0,0,"['1000017', '1000028', '1000013', '1000036', '1000010', '1000005']",2025-11-27
user_02014,0,0.0,0,"['1000009', '1000005', '1000027', '1000017', '1000007']",2025-01-11
user_02015,0,0.0,0,"['1000008', '1000007', '1000014']",2025-01-27
user_02016,1,0.0,0,"['1000006', '1000029', '1000035']",2025-12-07
user_02017,1,500.0,1,"['1000011', '1000022']",2025-06-12
user_02018,0,13054.61,1,"['1000035', '1000003', '1000001', '1000008', '1000007']",2025-07-24
user_02019,0,0.0,0,"['1000013', '1000009']",2025-11-25
user_02020,0,0.0,0,"['1000003', '1000007', '1000000', '1000012']",2025-05-25
user_02021,1,0.0,0,"['1000005', '1000002', '1000001']",2025-06-14
user_02022,1,0.0,0,"['1000022', '1000004', '1000019', '1000028', '1000009', '1000002']",2025-11-06
user_02023,1,0.0,0,"['1000016', '1000001', '1000029', '1000025']",2025-09-25
user_02024,0,2266.65,1,"['1000008', '1000005', '1000022', '1000014']",2025-09-11
user_02025,0,0.0,0,"['1000002', '1000025', '1000006', '1000033', '1000029', '1000005']",2025-05-12
user_02026,0,0.0,0,"['1000005', '1000007', '1000028', '1000002', '1000006', '1000019']",2025-09-14
user_02027,0,0.0,0,"['1000000', '1000001', '1000025', '1000011']",2025-10-30
user_02028,0,0.0,0,"['1000013', '1000004', '1000011', '1000012', '1000008']",2025-11-30
user_02029,0,0.0,0,"['1000037', '1000000', '1000008', '1000031']",2025-08-19
user_02030,1,2958.35,1,"['1000004', '1000036', '1000008']",2025-11-15
user_02031,0,0.0,0,"['1000003', '1000001']",2025-10-24
user_02032,1,0.0,0,"['1000006', '1000035', '1000036', '1000013']",2025-09-24
